/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58901_pow/0//nsub_128/J0012+54_58901_pow_464.5322752_sb_128_dm_130.2_snr_8.92,0.9999976,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58901_pow/0//nsub_128/J0012+54_58901_pow_900.1730048000001_sb_128_dm_130.4_snr_15.16,1.0,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58903_pow/0//nsub_128/J0012+54_58903_pow_1235.7976064_sb_128_dm_138.6_snr_12.35,0.78995544,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58905_pow/0//nsub_128/J0012+54_58905_pow_1282.4559616000001_sb_128_dm_145.4_snr_7.37,0.9323462,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58906_pow/0//nsub_128/J0012+54_58906_pow_499.0713856_sb_128_dm_129.8_snr_9.42,0.9999778,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58907_pow/0//nsub_128/J0012+54_58907_pow_973.4127616000001_sb_128_dm_130.0_snr_14.48,0.9999975,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58907_pow/0//nsub_128/J0012+54_58907_pow_888.7042048000001_sb_128_dm_130.0_snr_8.53,0.99991727,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58907_pow/0//nsub_128/J0012+54_58907_pow_894.7564544_sb_128_dm_129.8_snr_11.3,0.99996185,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58907_pow/0//nsub_128/J0012+54_58907_pow_885.6682496_sb_128_dm_130.2_snr_9.72,0.9999558,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58907_pow/0//nsub_128/J0012+54_58907_pow_891.7270528_sb_128_dm_131.2_snr_7.73,0.9974331,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58908_pow/0//nsub_128/J0012+54_58908_pow_478.7535872_sb_128_dm_130.2_snr_11.75,0.99994004,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58908_pow/0//nsub_128/J0012+54_58908_pow_711.7160448_sb_128_dm_129.8_snr_11.05,0.99999976,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58908_pow/0//nsub_128/J0012+54_58908_pow_633.0417152_sb_128_dm_130.2_snr_10.31,0.99996424,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58908_pow/0//nsub_128/J0012+54_58908_pow_611.8703104_sb_128_dm_130.2_snr_14.68,1.0,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58909_pow/0//nsub_128/J0012+54_58909_pow_1201.2126208_sb_128_dm_124.8_snr_9.56,0.83259165,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58909_pow/0//nsub_128/J0012+54_58909_pow_836.4916736_sb_128_dm_130.2_snr_11.13,0.9999726,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58909_pow/0//nsub_128/J0012+54_58909_pow_639.9574016_sb_128_dm_122.8_snr_6.13,0.9987386,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58909_pow/0//nsub_128/J0012+54_58909_pow_639.8476288_sb_128_dm_130.4_snr_9.36,0.6804216,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58910_pow/0//nsub_128/J0012+54_58910_pow_1055.973376_sb_128_dm_117.2_snr_7.81,0.9405627,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58911_pow/0//nsub_128/J0012+54_58911_pow_512.3309568_sb_128_dm_131.0_snr_9.22,0.9999913,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58912_pow/0//nsub_128/J0012+54_58912_pow_325.3075968_sb_128_dm_130.0_snr_10.73,0.99997544,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58912_pow/0//nsub_128/J0012+54_58912_pow_842.6405888_sb_128_dm_130.0_snr_12.96,0.9999999,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58914_pow/0//nsub_128/J0012+54_58914_pow_1127.9024128_sb_128_dm_122.0_snr_11.03,0.9366439,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58914_pow/0//nsub_128/J0012+54_58914_pow_1029.0806784000001_sb_128_dm_128.2_snr_7.48,0.999987,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58915_pow/0//nsub_128/J0012+54_58915_pow_537.5131648_sb_128_dm_130.0_snr_9.45,0.9999894,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58916_pow/0//nsub_128/J0012+54_58916_pow_863.8464_sb_128_dm_129.8_snr_14.53,0.9999999,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58916_pow/0//nsub_128/J0012+54_58916_pow_866.8708864_sb_128_dm_130.0_snr_10.83,0.9999902,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58919_pow/0//nsub_128/J0012+54_58919_pow_746.5582592000001_sb_128_dm_129.8_snr_7.93,0.99911064,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58923_pow/0//nsub_128/J0012+54_58923_pow_824.262656_sb_128_dm_130.8_snr_10.33,0.999985,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58923_pow/0//nsub_128/J0012+54_58923_pow_948.314112_sb_128_dm_129.2_snr_8.06,0.9994429,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58923_pow/0//nsub_128/J0012+54_58923_pow_542.9198848_sb_128_dm_130.0_snr_11.87,1.0,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58923_pow/0//nsub_128/J0012+54_58923_pow_624.5941248_sb_128_dm_130.6_snr_8.33,0.99999607,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58923_pow/0//nsub_128/J0012+54_58923_pow_545.9443712_sb_128_dm_130.4_snr_9.21,0.99991727,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58923_pow/0//nsub_128/J0012+54_58923_pow_945.2765184_sb_128_dm_130.0_snr_8.86,0.9999348,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58923_pow/0//nsub_128/J0012+54_58923_pow_951.3336832_sb_128_dm_130.2_snr_7.41,0.99945,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_58924_pow/0//nsub_128/J0012+54_58924_pow_957.7562112_sb_128_dm_130.2_snr_10.43,0.99994123,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59252_pow/0//nsub_128/J0012+54_59252_pow_600.1852416_sb_128_dm_130.0_snr_7.71,0.9371256,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59253_pow/0//nsub_128/J0012+54_59253_pow_768.5308416_sb_128_dm_130.2_snr_12.4,0.9999782,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59259_pow/0//nsub_128/J0012+54_59259_pow_882.7551744_sb_128_dm_130.0_snr_10.06,0.99996865,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59260_pow/0//nsub_128/J0012+54_59260_pow_582.623232_sb_128_dm_129.4_snr_8.97,0.9999939,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59262_pow/0//nsub_128/J0012+54_59262_pow_768.2867200000001_sb_128_dm_130.0_snr_12.23,0.9999999,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59262_pow/0//nsub_128/J0012+54_59262_pow_771.3226752_sb_128_dm_129.4_snr_11.15,0.9999893,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59264_pow/0//nsub_128/J0012+54_59264_pow_733.4477824_sb_128_dm_114.2_snr_6.16,0.8847297,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59264_pow/0//nsub_128/J0012+54_59264_pow_833.2115968_sb_128_dm_130.2_snr_12.49,0.9999964,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59265_pow/0//nsub_128/J0012+54_59265_pow_467.5780608_sb_128_dm_130.4_snr_8.44,0.99999976,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59268_pow/0//nsub_128/J0012+54_59268_pow_731.2785408_sb_128_dm_128.2_snr_8.22,0.99860424,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59270_pow/0//nsub_128/J0012+54_59270_pow_562.3300096_sb_128_dm_129.6_snr_7.07,0.9947379,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59271_pow/0//nsub_128/J0012+54_59271_pow_559.4677248_sb_128_dm_130.0_snr_6.65,0.992092,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59274_pow/0//nsub_128/J0012+54_59274_pow_988.807168_sb_128_dm_130.4_snr_8.69,0.9791957,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59275_pow/0//nsub_128/J0012+54_59275_pow_583.96672_sb_128_dm_129.4_snr_9.51,0.9999999,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59280_pow/0//nsub_128/J0012+54_59280_pow_528.0530432_sb_128_dm_130.0_snr_7.93,0.99976045,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59281_pow/0//nsub_128/J0012+54_59281_pow_754.6208256_sb_128_dm_130.0_snr_10.5,0.9999877,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59281_pow/0//nsub_128/J0012+54_59281_pow_757.6518656000001_sb_128_dm_129.6_snr_7.88,0.99991834,1.0
/scratch/adamdong/pulsars/reprocess/J0012+54/J0012+54_59283_pow/0//nsub_128/J0012+54_59283_pow_593.3252608_sb_128_dm_130.0_snr_11.52,0.9999999,1.0
